username,Pwd,,,,,,,,,,
1.46E+12,109,,200,OK,Users 2-7,text,TRUE,908,3,4,109
1.46E+12,4723,,500,Internal Server Error,Users 2-10,text,FALSE,582,2,3,4722
1.46E+12,80,,200,OK,Users 2-9,text,TRUE,908,1,2,80
1.46E+12,4669,,500,Internal Server Error,Device 1-1,text,FALSE,543,50,65,4668
1.46E+12,6385,,401,Unauthorized,Ports 3-2,text,FALSE,598,5,65,6385
1.46E+12,6606,,401,Unauthorized,Ports 3-1,text,FALSE,598,5,65,6606
1.46E+12,6123,,401,Unauthorized,Ports 3-4,text,FALSE,598,3,63,6123
1.46E+12,5937,,401,Unauthorized,Ports 3-5,text,FALSE,598,2,62,5937
1.46E+12,6329,,401,Unauthorized,Ports 3-3,text,FALSE,598,2,62,6329
1.46E+12,4653,,500,Internal Server Error,Device 1-1,text,FALSE,543,50,60,4652
1.46E+12,9045,,200,OK,Users 2-1,text,TRUE,942,10,60,9045
1.46E+12,8506,,200,OK,Users 2-7,text,TRUE,942,10,60,8506
1.46E+12,8318,,200,OK,Users 2-9,text,TRUE,942,10,60,8318
1.46E+12,8808,,200,OK,Users 2-4,text,TRUE,942,10,60,8808
1.46E+12,8251,,200,OK,Users 2-10,text,TRUE,942,10,60,8251
1.46E+12,8520,,200,OK,Users 2-8,text,TRUE,942,10,60,8520
1.46E+12,9046,,200,OK,Users 2-3,text,TRUE,942,10,60,9046
1.46E+12,9153,,200,OK,Users 2-2,text,TRUE,942,10,60,9153
1.46E+12,9020,,200,OK,Users 2-6,text,TRUE,942,10,60,9020
1.46E+12,9135,,200,OK,Users 2-5,text,TRUE,942,10,60,9135
1.46E+12,1193,,200,OK,Users 2-10,text,TRUE,914,10,60,1193
1.46E+12,1285,,200,OK,Users 2-9,text,TRUE,914,9,59,1285
1.46E+12,1317,,200,OK,Users 2-7,text,TRUE,914,8,58,1317
1.46E+12,1296,,200,OK,Users 2-4,text,TRUE,914,8,58,1296
1.46E+12,1306,,200,OK,Users 2-1,text,TRUE,914,8,58,1306
1.46E+12,1297,,200,OK,Users 2-3,text,TRUE,914,5,55,1297
1.46E+12,1293,,200,OK,Users 2-2,text,TRUE,914,5,55,1293
1.46E+12,1309,,200,OK,Users 2-8,text,TRUE,914,4,54,1309
1.46E+12,1512,,200,OK,Users 2-6,text,TRUE,914,2,52,1512
1.46E+12,1501,,200,OK,Users 2-5,text,TRUE,914,2,52,1501
1.46E+12,4588,,500,Internal Server Error,Device 1-1,text,FALSE,543,50,50,4588
1.46E+12,33216,,200,OK,Device 1-4,text,TRUE,93086,49,49,33156
1.46E+12,35508,,200,OK,Device 1-19,text,TRUE,93061,48,48,35369
1.46E+12,35371,,200,OK,Device 1-33,text,TRUE,93059,47,47,35232
1.46E+12,38184,,200,OK,Device 1-5,text,TRUE,93086,46,46,38079
1.46E+12,38155,,200,OK,Device 1-12,text,TRUE,93061,45,45,38005
1.46E+12,37769,,200,OK,Device 1-44,text,TRUE,93101,45,45,37619
1.46E+12,38031,,200,OK,Device 1-25,text,TRUE,93063,45,45,37897
1.46E+12,37930,,200,OK,Device 1-34,text,TRUE,93061,43,43,37796
1.46E+12,38710,,200,OK,Device 1-9,text,TRUE,93056,41,41,38648
1.46E+12,41070,,200,OK,Device 1-18,text,TRUE,93101,40,40,41010
1.46E+12,41146,,200,OK,Device 1-22,text,TRUE,93099,39,39,41012
1.46E+12,41243,,200,OK,Device 1-16,text,TRUE,93099,38,38,41087
1.46E+12,40905,,200,OK,Device 1-48,text,TRUE,93093,37,37,40746
1.46E+12,40920,,200,OK,Device 1-42,text,TRUE,93061,36,36,40773
1.46E+12,41121,,200,OK,Device 1-30,text,TRUE,93063,35,35,40978
1.46E+12,41294,,200,OK,Device 1-14,text,TRUE,93059,35,35,41144
1.46E+12,45638,,200,OK,Device 1-23,text,TRUE,93061,33,33,45516
1.46E+12,45766,,200,OK,Device 1-17,text,TRUE,93097,32,32,45620
1.46E+12,45838,,200,OK,Device 1-10,text,TRUE,93096,32,32,45693
1.46E+12,45597,,200,OK,Device 1-32,text,TRUE,93099,30,30,45450
1.46E+12,45570,,200,OK,Device 1-36,text,TRUE,93101,30,30,45421
1.46E+12,45678,,200,OK,Device 1-28,text,TRUE,93059,30,30,45539
1.46E+12,49834,,200,OK,Device 1-27,text,TRUE,93099,27,27,49763
1.46E+12,49648,,200,OK,Device 1-49,text,TRUE,93051,26,26,49562
1.46E+12,50161,,200,OK,Device 1-6,text,TRUE,93050,25,25,50083
1.46E+12,49956,,200,OK,Device 1-38,text,TRUE,93095,24,24,49893
1.46E+12,50795,,200,OK,Device 1-7,text,TRUE,93058,23,23,50736
1.46E+12,50929,,200,OK,Device 1-13,text,TRUE,93057,22,22,50872
1.46E+12,50605,,200,OK,Device 1-47,text,TRUE,93097,21,21,50538
1.46E+12,51174,,200,OK,Device 1-8,text,TRUE,93060,20,20,51118
1.46E+12,51095,,200,OK,Device 1-31,text,TRUE,93053,19,19,51025
1.46E+12,50942,,200,OK,Device 1-40,text,TRUE,93053,18,18,50855
1.46E+12,51358,,200,OK,Device 1-35,text,TRUE,93061,17,17,51288
1.46E+12,51589,,200,OK,Device 1-24,text,TRUE,93053,16,16,51489
1.46E+12,51620,,200,OK,Device 1-21,text,TRUE,93059,15,15,51507
1.46E+12,51833,,200,OK,Device 1-3,text,TRUE,93052,15,15,51710
1.46E+12,51551,,200,OK,Device 1-50,text,TRUE,93051,13,13,51493
1.46E+12,52061,,200,OK,Device 1-11,text,TRUE,93056,12,12,51999
1.46E+12,52174,,200,OK,Device 1-20,text,TRUE,93063,11,11,52098
1.46E+12,52274,,200,OK,Device 1-41,text,TRUE,93059,10,10,52175
1.46E+12,52644,,200,OK,Device 1-26,text,TRUE,93059,9,9,52516
1.46E+12,52492,,200,OK,Device 1-37,text,TRUE,93061,9,9,52365
1.46E+12,52371,,200,OK,Device 1-45,text,TRUE,93061,9,9,52244
1.46E+12,52425,,200,OK,Device 1-43,text,TRUE,93061,8,8,52282
1.46E+12,52939,,200,OK,Device 1-15,text,TRUE,93061,5,5,52836
1.46E+12,52624,,200,OK,Device 1-39,text,TRUE,93059,5,5,52523
1.46E+12,52584,,200,OK,Device 1-46,text,TRUE,93053,3,3,52477
1.46E+12,52973,,200,OK,Device 1-29,text,TRUE,93061,2,2,52646
1.46E+12,55312,,200,OK,Device 1-2,text,TRUE,34664,1,1,55279
1.46E+12,4997,,401,Unauthorized,Ports 3-1,text,FALSE,598,5,65,4997
1.46E+12,5495,,500,Internal Server Error,Device 1-1,text,FALSE,543,50,64,5494
1.46E+12,5020,,401,Unauthorized,Ports 3-2,text,FALSE,598,4,64,5020
1.46E+12,5390,,401,Unauthorized,Ports 3-3,text,FALSE,598,3,63,5390
1.46E+12,5204,,401,Unauthorized,Ports 3-4,text,FALSE,598,2,62,5204
1.46E+12,5413,,401,Unauthorized,Ports 3-5,text,FALSE,598,1,61,5413
1.46E+12,6938,,500,Internal Server Error,Device 1-8,text,FALSE,615,50,60,6937
1.46E+12,7333,,500,Internal Server Error,Device 1-4,text,FALSE,615,50,60,7332
1.46E+12,7323,,500,Internal Server Error,Device 1-7,text,FALSE,615,50,60,7322
1.46E+12,7182,,500,Internal Server Error,Device 1-23,text,FALSE,616,50,60,7182
1.46E+12,7352,,500,Internal Server Error,Device 1-5,text,FALSE,615,50,60,7352
1.46E+12,7163,,500,Internal Server Error,Device 1-26,text,FALSE,616,50,60,7162
1.46E+12,7241,,500,Internal Server Error,Device 1-17,text,FALSE,616,50,60,7241
1.46E+12,7188,,500,Internal Server Error,Device 1-24,text,FALSE,616,50,60,7186
1.46E+12,7254,,500,Internal Server Error,Device 1-16,text,FALSE,616,50,60,7254
1.46E+12,7277,,500,Internal Server Error,Device 1-13,text,FALSE,616,50,60,7276
1.46E+12,7149,,500,Internal Server Error,Device 1-41,text,FALSE,616,50,60,7148
1.46E+12,7253,,500,Internal Server Error,Device 1-29,text,FALSE,616,50,60,7252
1.46E+12,7170,,500,Internal Server Error,Device 1-40,text,FALSE,616,50,60,7169
1.46E+12,7375,,500,Internal Server Error,Device 1-18,text,FALSE,616,50,60,7374
1.46E+12,7419,,500,Internal Server Error,Device 1-14,text,FALSE,616,50,60,7418
1.46E+12,7171,,500,Internal Server Error,Device 1-44,text,FALSE,616,50,60,7170
1.46E+12,7361,,500,Internal Server Error,Device 1-22,text,FALSE,616,50,60,7361
1.46E+12,7443,,500,Internal Server Error,Device 1-11,text,FALSE,615,50,60,7442
1.46E+12,7496,,500,Internal Server Error,Device 1-6,text,FALSE,615,50,60,7496
1.46E+12,7123,,500,Internal Server Error,Device 1-50,text,FALSE,616,50,60,7122
1.46E+12,7195,,500,Internal Server Error,Device 1-43,text,FALSE,616,50,60,7195
1.46E+12,7157,,500,Internal Server Error,Device 1-48,text,FALSE,616,50,60,7156
1.46E+12,7172,,500,Internal Server Error,Device 1-45,text,FALSE,616,50,60,7171
1.46E+12,7234,,500,Internal Server Error,Device 1-39,text,FALSE,616,50,60,7233
1.46E+12,7353,,500,Internal Server Error,Device 1-27,text,FALSE,616,50,60,7353
1.46E+12,7286,,500,Internal Server Error,Device 1-36,text,FALSE,616,50,60,7286
1.46E+12,7229,,500,Internal Server Error,Device 1-46,text,FALSE,616,50,60,7228
1.46E+12,7346,,500,Internal Server Error,Device 1-32,text,FALSE,616,50,60,7345
1.46E+12,7418,,500,Internal Server Error,Device 1-34,text,FALSE,616,50,60,7417
1.46E+12,7634,,500,Internal Server Error,Device 1-10,text,FALSE,615,50,60,7633
1.46E+12,7349,,500,Internal Server Error,Device 1-42,text,FALSE,616,50,60,7348
1.46E+12,7544,,500,Internal Server Error,Device 1-20,text,FALSE,616,50,60,7543
1.46E+12,6785,,500,Internal Server Error,Users 2-6,text,FALSE,615,10,60,6784
1.46E+12,7396,,500,Internal Server Error,Device 1-38,text,FALSE,616,50,60,7396
1.46E+12,6866,,500,Internal Server Error,Users 2-5,text,FALSE,615,10,60,6865
1.46E+12,7612,,500,Internal Server Error,Device 1-12,text,FALSE,616,50,60,7611
1.46E+12,7305,,500,Internal Server Error,Users 2-1,text,FALSE,615,10,60,7305
1.46E+12,6993,,500,Internal Server Error,Users 2-4,text,FALSE,615,10,60,6993
1.46E+12,7664,,500,Internal Server Error,Device 1-15,text,FALSE,616,50,60,7664
1.46E+12,7622,,500,Internal Server Error,Device 1-25,text,FALSE,616,50,60,7621
1.46E+12,7317,,500,Internal Server Error,Users 2-2,text,FALSE,615,10,60,7316
1.46E+12,7595,,500,Internal Server Error,Device 1-30,text,FALSE,616,50,60,7595
1.46E+12,7569,,500,Internal Server Error,Device 1-33,text,FALSE,616,50,60,7569
1.46E+12,7553,,500,Internal Server Error,Device 1-35,text,FALSE,616,50,60,7552
1.46E+12,7681,,500,Internal Server Error,Device 1-21,text,FALSE,616,50,60,7681
1.46E+12,7442,,500,Internal Server Error,Device 1-49,text,FALSE,616,50,60,7442
1.46E+12,7540,,500,Internal Server Error,Device 1-37,text,FALSE,616,50,60,7540
1.46E+12,7852,,500,Internal Server Error,Device 1-2,text,FALSE,614,50,60,7852
1.46E+12,7629,,500,Internal Server Error,Device 1-28,text,FALSE,616,50,60,7628
1.46E+12,7217,,500,Internal Server Error,Users 2-3,text,FALSE,615,10,60,7217
1.46E+12,7854,,500,Internal Server Error,Device 1-3,text,FALSE,615,50,60,7854
1.46E+12,7713,,500,Internal Server Error,Device 1-19,text,FALSE,616,50,60,7712
1.46E+12,7610,,500,Internal Server Error,Device 1-31,text,FALSE,616,50,60,7610
1.46E+12,7484,,500,Internal Server Error,Device 1-47,text,FALSE,616,50,60,7483
1.46E+12,7810,,500,Internal Server Error,Device 1-9,text,FALSE,615,50,60,7810
1.46E+12,6865,,500,Internal Server Error,Users 2-7,text,FALSE,615,10,60,6865
1.46E+12,6793,,500,Internal Server Error,Users 2-8,text,FALSE,615,10,60,6792
1.46E+12,6729,,500,Internal Server Error,Users 2-9,text,FALSE,615,10,60,6728
1.46E+12,6650,,500,Internal Server Error,Users 2-10,text,FALSE,615,10,60,6649
1.46E+12,4557,,500,Internal Server Error,Device 1-1,text,FALSE,543,50,60,4556
1.46E+12,4564,,500,Internal Server Error,Device 1-8,text,FALSE,615,50,60,4563
1.46E+12,4928,,500,Internal Server Error,Device 1-4,text,FALSE,615,50,60,4927
1.46E+12,4965,,500,Internal Server Error,Device 1-5,text,FALSE,615,50,60,4964
1.46E+12,4951,,500,Internal Server Error,Device 1-16,text,FALSE,616,50,60,4950
1.46E+12,4951,,500,Internal Server Error,Device 1-13,text,FALSE,616,50,60,4950
1.46E+12,4969,,500,Internal Server Error,Device 1-17,text,FALSE,616,50,60,4969
1.46E+12,4974,,500,Internal Server Error,Device 1-26,text,FALSE,616,50,60,4974
1.46E+12,4983,,500,Internal Server Error,Device 1-23,text,FALSE,616,50,60,4982
1.46E+12,5011,,500,Internal Server Error,Device 1-7,text,FALSE,615,50,60,5011
1.46E+12,5021,,500,Internal Server Error,Device 1-24,text,FALSE,616,50,60,5020
1.46E+12,5367,,500,Internal Server Error,Device 1-41,text,FALSE,616,50,60,5367
1.46E+12,5385,,500,Internal Server Error,Device 1-29,text,FALSE,616,50,60,5385
1.46E+12,5658,,500,Internal Server Error,Device 1-40,text,FALSE,616,50,60,5657
1.46E+12,5873,,200,OK,Users 2-6,text,TRUE,915,10,60,5873
1.46E+12,5905,,200,OK,Users 2-5,text,TRUE,915,9,59,5905
1.46E+12,6107,,500,Internal Server Error,Device 1-22,text,FALSE,616,50,58,6106
1.46E+12,6085,,500,Internal Server Error,Device 1-39,text,FALSE,616,50,58,6084
1.46E+12,6128,,500,Internal Server Error,Device 1-43,text,FALSE,616,50,58,6127
1.46E+12,6150,,500,Internal Server Error,Device 1-44,text,FALSE,616,50,58,6149
1.46E+12,6129,,500,Internal Server Error,Device 1-50,text,FALSE,616,50,58,6128
1.46E+12,6149,,500,Internal Server Error,Device 1-48,text,FALSE,616,50,58,6147
1.46E+12,6176,,500,Internal Server Error,Device 1-11,text,FALSE,615,50,58,6176
1.46E+12,6138,,500,Internal Server Error,Device 1-27,text,FALSE,616,50,58,6137
1.46E+12,6167,,500,Internal Server Error,Device 1-6,text,FALSE,615,50,58,6167
1.46E+12,6143,,500,Internal Server Error,Device 1-36,text,FALSE,616,50,58,6143
1.46E+12,5836,,200,OK,Users 2-7,text,TRUE,915,8,58,5836
1.46E+12,6183,,500,Internal Server Error,Device 1-45,text,FALSE,616,50,57,6183
1.46E+12,6237,,500,Internal Server Error,Device 1-18,text,FALSE,616,50,57,6236
1.46E+12,5940,,200,OK,Users 2-3,text,TRUE,915,7,57,5940
1.46E+12,6127,,500,Internal Server Error,Device 1-20,text,FALSE,616,50,56,6126
1.46E+12,6124,,500,Internal Server Error,Device 1-38,text,FALSE,616,50,56,6124
1.46E+12,6147,,500,Internal Server Error,Device 1-34,text,FALSE,616,50,56,6147
1.46E+12,6151,,500,Internal Server Error,Device 1-10,text,FALSE,615,50,56,6151
1.46E+12,6005,,500,Internal Server Error,Device 1-2,text,FALSE,614,50,56,6005
1.46E+12,6011,,500,Internal Server Error,Device 1-37,text,FALSE,616,50,56,6011
1.46E+12,5995,,500,Internal Server Error,Device 1-47,text,FALSE,616,50,56,5995
1.46E+12,6164,,500,Internal Server Error,Device 1-42,text,FALSE,616,50,56,6164
1.46E+12,6337,,500,Internal Server Error,Device 1-14,text,FALSE,616,50,56,6337
1.46E+12,6274,,500,Internal Server Error,Device 1-46,text,FALSE,616,50,56,6274
1.46E+12,6268,,500,Internal Server Error,Device 1-32,text,FALSE,616,50,56,6267
1.46E+12,6229,,200,OK,Users 2-1,text,TRUE,915,6,56,6229
1.46E+12,5976,,200,OK,Users 2-10,text,TRUE,915,5,55,5976
1.46E+12,6164,,200,OK,Users 2-2,text,TRUE,915,4,54,6164
1.46E+12,6185,,500,Internal Server Error,Device 1-30,text,FALSE,616,50,53,6185
1.46E+12,6186,,500,Internal Server Error,Device 1-35,text,FALSE,616,50,53,6186
1.46E+12,6177,,500,Internal Server Error,Device 1-3,text,FALSE,615,50,53,6177
1.46E+12,6180,,500,Internal Server Error,Device 1-28,text,FALSE,616,50,53,6180
1.46E+12,6339,,500,Internal Server Error,Device 1-12,text,FALSE,616,50,53,6338
1.46E+12,6212,,500,Internal Server Error,Device 1-33,text,FALSE,616,50,53,6212
1.46E+12,6273,,500,Internal Server Error,Device 1-15,text,FALSE,616,50,53,6273
1.46E+12,6232,,500,Internal Server Error,Device 1-25,text,FALSE,616,50,53,6232
1.46E+12,6199,,500,Internal Server Error,Device 1-31,text,FALSE,616,50,53,6198
1.46E+12,6198,,500,Internal Server Error,Device 1-9,text,FALSE,615,50,53,6198
1.46E+12,6207,,500,Internal Server Error,Device 1-19,text,FALSE,616,50,53,6206
1.46E+12,6231,,500,Internal Server Error,Device 1-49,text,FALSE,616,50,53,6231
1.46E+12,6238,,500,Internal Server Error,Device 1-21,text,FALSE,616,50,53,6238
1.46E+12,6197,,200,OK,Users 2-8,text,TRUE,915,3,53,6197
1.46E+12,6393,,200,OK,Users 2-4,text,TRUE,915,2,52,6393
1.46E+12,6167,,200,OK,Users 2-9,text,TRUE,915,2,52,6167
1.46E+12,4538,,500,Internal Server Error,Device 1-1,text,FALSE,543,50,50,4538
1.46E+12,4570,,500,Internal Server Error,Device 1-8,text,FALSE,615,50,50,4570
1.46E+12,4553,,500,Internal Server Error,Device 1-4,text,FALSE,615,50,50,4552
1.46E+12,4777,,500,Internal Server Error,Device 1-23,text,FALSE,616,50,50,4777
1.46E+12,4779,,500,Internal Server Error,Device 1-26,text,FALSE,616,50,50,4778
1.46E+12,4791,,500,Internal Server Error,Device 1-17,text,FALSE,616,50,50,4791
1.46E+12,4810,,500,Internal Server Error,Device 1-16,text,FALSE,616,50,50,4810
1.46E+12,4816,,500,Internal Server Error,Device 1-5,text,FALSE,615,50,50,4815
1.46E+12,4793,,500,Internal Server Error,Device 1-7,text,FALSE,615,50,50,4792
1.46E+12,4805,,500,Internal Server Error,Device 1-13,text,FALSE,616,50,50,4803
1.46E+12,4982,,500,Internal Server Error,Device 1-24,text,FALSE,616,50,50,4981
1.46E+12,4615,,500,Internal Server Error,Device 1-41,text,FALSE,616,50,50,4614
1.46E+12,4597,,500,Internal Server Error,Device 1-29,text,FALSE,616,50,50,4596
1.46E+12,4558,,500,Internal Server Error,Device 1-40,text,FALSE,616,50,50,4558
1.46E+12,4876,,500,Internal Server Error,Device 1-22,text,FALSE,616,50,50,4876
1.46E+12,5185,,500,Internal Server Error,Device 1-39,text,FALSE,616,50,50,5185
1.46E+12,5736,,500,Internal Server Error,Device 1-45,text,FALSE,616,50,50,5735
1.46E+12,5884,,500,Internal Server Error,Device 1-11,text,FALSE,615,50,50,5884
1.46E+12,5893,,500,Internal Server Error,Device 1-48,text,FALSE,616,50,50,5892
1.46E+12,5048,,500,Internal Server Error,Device 1-1,text,FALSE,543,50,50,5048
1.46E+12,5942,,500,Internal Server Error,Device 1-50,text,FALSE,616,50,50,5942
1.46E+12,6030,,500,Internal Server Error,Device 1-6,text,FALSE,615,50,50,6030
